sku,location_id,part_name,category,city,country_code,climate_zone,forecast_21d_units,forecast_avg_daily,forecast_peak_day_units,avg_temp_c,min_temp_c,max_temp_c,rain_days,snow_days,cold_snap_days,heatwave_days,weather_spike_days,temperature_drop_days,temperature_rise_days,payday_window_days,cold_risk_days,heat_risk_days,wet_risk_days,weather_risk_days,business_trigger_days,baseline_avg_daily,baseline_last_21d_units,baseline_21d_units,uplift_vs_baseline_percent,seasonality_score,weather_sensitivity_score,business_impact_score,current_stock,safety_stock,optimal_stock,min_order_qty,lead_time_days,pending_order_qty,supplier_id,supplier_name,supplier_country_code,reliability_score,avg_delay_days,available_stock,lead_time_demand,projected_stock_after_21d,coverage_days,required_stock,raw_reorder_need,recommended_order_qty,risk_status,lost_sales_risk_units,reorder_message,recommended_action,recommended_qty,priority,explanation
PEU-BRAKE-FLUID-DOT4,ES_MAD,Lichid frana DOT4 1L,brakes,Madrid,Spain,South,98.2875,4.680357142857143,5.5351,7.093809523809524,5.75,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,5.285714285714286,107.0,111.0,-11.45,0.0978,0.0024,17.66,270,40,80,40,10,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,270,46.80357142857143,171.7125,57.68789305409381,92.33867142857143,-177.66132857142856,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-OIL-5W30-5L,DE_BER,Ulei motor 5W30 5L,maintenance,Berlin,Germany,Central,154.5998,7.361895238095237,8.2263,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,8.321428571428571,173.0,174.75,-11.53,0.1107,0.0,44.18,404,70,140,70,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,404,51.53326666666666,249.4002,54.877165737468744,129.75956666666667,-274.2404333333333,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-CABIN-CARBON,FR_PAR,Filtru habitaclu cu carbon,filters,Paris,France,West,119.2785,5.679928571428571,6.2187,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.428571428571429,129.0,135.0,-11.65,1.1695,0.2447,67.31,332,45,90,45,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,332,56.799285714285716,212.7215,58.45142898778901,108.01798571428571,-223.98201428571429,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-HEADLIGHT-H7,CZ_PRG,Bec far H7,lighting,Prague,Czechia,Central,154.7236,7.367790476190477,8.0164,-1.0623809523809524,-2.47,0.02,0,21,0,0,0,0,0,3,21,0,21,21,21,8.339285714285714,167.0,175.12499999999997,-11.65,0.621,0.203,35.35,299,50,100,50,7,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,299,51.574533333333335,144.2764,40.5820388601169,109.59093333333334,-189.40906666666666,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-SPARK-PLUG,DE_BER,Bujie benzina,maintenance,Berlin,Germany,Central,107.8827,5.137271428571428,6.4296,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,5.821428571428571,120.0,122.25,-11.75,0.1095,0.0,20.67,273,40,80,40,14,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,273,71.92179999999999,165.1173,53.141040074434166,118.35139999999998,-154.64860000000002,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-SPARK-PLUG,FI_HEL,Bujie benzina,maintenance,Helsinki,Finland,Nordic,123.035,5.858809523809524,7.02,-6.748571428571428,-8.29,-5.81,0,21,21,0,0,0,0,0,21,0,21,21,21,6.642857142857143,135.0,139.5,-11.8,0.0992,0.0,20.57,268,40,80,40,14,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,268,82.02333333333333,144.965,45.74307342947501,129.04333333333332,-138.95666666666668,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-AC-REFILL,DE_BER,Kit incarcare clima R134a/R1234yf,ac_cooling,Berlin,Germany,Central,55.8308,2.6586095238095235,3.011,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,3.017857142857143,57.0,63.375,-11.9,2.3397,1.9542,81.6,215,15,30,15,14,0,SUP-CLIMATE-ES,Iberia Climate Systems,ES,0.87,1.3,215,37.22053333333333,159.1692,80.8693105193635,55.23153333333333,-159.76846666666665,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",reduce,185,medium,Stoc peste optim: acoperire 2.7x fata de cererea estimata pe 30 zile.
PEU-SPARK-PLUG,DK_CPH,Bujie benzina,maintenance,Copenhagen,Denmark,North_Central,106.9614,5.0934,5.9315,1.08,-0.06,2.6,0,16,0,0,0,0,0,0,16,0,16,16,16,5.785714285714286,120.0,121.5,-11.97,0.1125,0.0,21.37,274,40,80,40,14,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,274,71.3076,167.0386,53.79509683215596,117.2391,-156.7609,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-SPARK-PLUG,EE_TLL,Bujie benzina,maintenance,Tallinn,Estonia,Nordic,117.2065,5.581261904761905,6.4806,-5.933333333333333,-7.29,-4.45,0,21,17,0,0,0,0,3,21,0,21,21,21,6.357142857142857,129.0,133.5,-12.2,0.1232,0.0,23.83,271,40,80,40,14,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,271,78.13766666666668,153.7935,48.5553188631885,124.61826666666667,-146.38173333333333,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-HEADLIGHT-H7,RO_BUC,Bec far H7,lighting,Bucharest,Romania,East,152.1756,7.246457142857143,7.944,-0.7733333333333334,-2.37,0.23,0,21,0,0,0,0,0,3,21,0,21,21,21,8.267857142857142,164.0,173.625,-12.35,0.615,0.1904,34.26,300,50,100,50,7,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,300,50.7252,147.8244,41.39953534344374,108.6692,-191.3308,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-OIL-FILTER,IT_MIL,Filtru ulei,maintenance,Milan,Italy,South,178.9163,8.51982380952381,9.7185,5.016190476190476,3.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,203.0,204.75,-12.62,0.1144,0.0125,36.23,471,85,170,85,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,471,59.63876666666667,292.0837,55.28282688084113,154.35726666666667,-316.64273333333335,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-AC-REFILL,FR_PAR,Kit incarcare clima R134a/R1234yf,ac_cooling,Paris,France,West,59.2812,2.822914285714285,3.0896,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.232142857142857,66.0,67.875,-12.66,2.3113,2.0929,84.7,212,15,30,15,14,0,SUP-CLIMATE-ES,Iberia Climate Systems,ES,0.87,1.3,212,39.520799999999994,152.7188,75.09966773457653,57.61039999999999,-154.3896,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",reduce,182,medium,Stoc peste optim: acoperire 2.5x fata de cererea estimata pe 30 zile.
PEU-WIPER-650,RO_BUC,Stergatoare fata 650mm,wipers,Bucharest,Romania,East,182.0877,8.670842857142858,9.8273,-0.7733333333333334,-2.37,0.23,0,21,0,0,0,0,0,3,21,0,21,21,21,9.928571428571429,206.0,208.5,-12.67,0.7024,0.1618,51.48,270,40,80,40,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,270,182.08770000000004,87.91229999999999,31.138837747329486,231.91500000000005,-38.08499999999995,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-SUMMER-TIRE-205,FI_HEL,Anvelopa vara 205/55R16,tires,Helsinki,Finland,Nordic,41.186,1.9612380952380952,2.27,-6.748571428571428,-8.29,-5.81,0,21,21,0,0,0,0,0,21,0,21,21,21,2.25,45.0,47.25,-12.83,2.6909,0.0,64.02,216,20,40,20,21,0,SUP-TIRES-PL,Central Europe Tyres,PL,0.89,1.0,216,41.186,174.814,110.13445557170964,63.456,-152.54399999999998,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",reduce,176,medium,"Stoc peste optim: acoperire 3.6x fata de cererea estimata pe 30 zile. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-HEADLIGHT-H7,IT_MIL,Bec far H7,lighting,Milan,Italy,South,163.5056,7.785980952380951,8.5254,5.016190476190476,3.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,8.946428571428571,180.0,187.875,-12.97,0.6348,0.0564,35.79,293,50,100,50,7,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,293,54.50186666666666,129.4944,37.631733773849895,113.02726666666666,-179.97273333333334,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-OIL-5W30-5L,ES_MAD,Ulei motor 5W30 5L,maintenance,Madrid,Spain,South,147.3614,7.017209523809524,7.6824,7.093809523809524,5.75,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,8.071428571428571,165.0,169.5,-13.06,0.1058,0.0074,45.37,407,70,140,70,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,407,49.120466666666665,259.6386,58.000255032828434,126.80286666666666,-280.19713333333334,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-CABIN-CARBON,SE_STO,Filtru habitaclu cu carbon,filters,Stockholm,Sweden,Nordic,120.7437,5.7497,6.2496,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,6.625,132.0,139.125,-13.21,1.1833,0.227,67.27,332,45,90,45,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,332,57.497,211.2563,57.74213302569994,108.7466,-223.2534,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-BRAKE-PADS-F,SE_STO,Placute frana fata,brakes,Stockholm,Sweden,Nordic,124.2264,5.915542857142857,6.5917,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,6.821428571428571,138.0,143.25,-13.28,0.106,0.0,36.49,269,35,70,35,14,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,269,82.8176,144.7736,45.47341825133962,124.4093,-144.5907,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-OIL-FILTER,EE_TLL,Filtru ulei,maintenance,Tallinn,Estonia,Nordic,184.0421,8.763909523809524,10.9099,-5.933333333333333,-7.29,-4.45,0,21,17,0,0,0,0,3,21,0,21,21,21,10.107142857142858,209.0,212.25,-13.29,0.0905,0.0,27.26,471,85,170,85,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,471,61.347366666666666,286.9579,53.74313198661735,157.25726666666665,-313.7427333333334,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-HEADLIGHT-H7,PL_WAW,Bec far H7,lighting,Warsaw,Poland,Central,156.3167,7.443652380952381,8.2485,-1.7014285714285713,-3.21,-0.84,0,21,0,0,0,0,0,3,21,0,21,21,21,8.607142857142858,172.0,180.75,-13.52,0.6242,0.224,36.41,297,50,100,50,7,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,297,52.10556666666667,140.6833,39.899762226972506,110.35406666666668,-186.64593333333332,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-OIL-5W30-5L,DK_CPH,Ulei motor 5W30 5L,maintenance,Copenhagen,Denmark,North_Central,148.4686,7.069933333333334,7.7573,1.08,-0.06,2.6,0,16,0,0,0,0,0,0,16,0,16,16,16,8.178571428571429,169.0,171.75,-13.56,0.0954,0.0,40.28,405,70,140,70,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,405,49.48953333333334,256.53139999999996,57.28483192418147,127.24683333333334,-277.75316666666663,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-OIL-5W30-5L,FR_PAR,Ulei motor 5W30 5L,maintenance,Paris,France,West,159.9827,7.618223809523809,8.2684,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.821428571428571,182.0,185.25,-13.64,0.1195,0.0,46.24,401,70,140,70,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,401,53.32756666666666,241.0173,52.63693445994083,131.59596666666664,-269.40403333333336,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-OIL-FILTER,DK_CPH,Filtru ulei,maintenance,Copenhagen,Denmark,North_Central,171.8202,8.181914285714285,8.9331,1.08,-0.06,2.6,0,16,0,0,0,0,0,0,16,0,16,16,16,9.5,194.0,199.5,-13.87,0.1068,0.0,28.96,476,85,170,85,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,476,57.273399999999995,304.1798,58.177087317330376,151.20649999999998,-324.7935,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-HEADLIGHT-H7,DK_CPH,Bec far H7,lighting,Copenhagen,Denmark,North_Central,158.0318,7.52532380952381,8.2489,1.08,-0.06,2.6,0,16,0,0,0,0,0,0,16,0,16,16,16,8.767857142857142,176.0,184.125,-14.17,0.601,0.1595,34.26,297,50,100,50,7,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,297,52.67726666666667,138.9682,39.46673499383393,110.92616666666667,-186.0738333333333,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-OIL-5W30-5L,FI_HEL,Ulei motor 5W30 5L,maintenance,Helsinki,Finland,Nordic,167.976,7.998857142857143,8.8135,-6.748571428571428,-8.29,-5.81,0,21,21,0,0,0,0,0,21,0,21,21,21,9.321428571428571,192.0,195.75,-14.19,0.1182,0.0,46.19,397,70,140,70,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,397,55.992000000000004,229.024,49.63208409371716,134.8055,-262.1945,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-AIR-FILTER,FI_HEL,Filtru aer motor,filters,Helsinki,Finland,Nordic,146.023,6.953476190476191,7.6589,-6.748571428571428,-8.29,-5.81,0,21,21,0,0,0,0,0,21,0,21,21,21,8.107142857142858,164.0,170.25,-14.23,0.078,0.0222,31.85,386,65,130,65,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,386,69.53476190476191,239.977,55.511794951838446,142.1936619047619,-243.8063380952381,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-OIL-FILTER,DE_BER,Filtru ulei,maintenance,Berlin,Germany,Central,173.2549,8.250233333333332,9.1465,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,9.625,201.0,202.125,-14.28,0.1058,0.0,29.65,474,85,170,85,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,474,57.751633333333324,300.7451,57.45291355966739,151.89813333333333,-322.10186666666664,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-AC-REFILL,FI_HEL,Kit incarcare clima R134a/R1234yf,ac_cooling,Helsinki,Finland,Nordic,60.7317,2.891985714285714,3.1929,-6.748571428571428,-8.29,-5.81,0,21,21,0,0,0,0,0,21,0,21,21,21,3.375,69.0,70.875,-14.31,2.1467,1.5299,83.26,210,15,30,15,14,0,SUP-CLIMATE-ES,Iberia Climate Systems,ES,0.87,1.3,210,40.4878,149.2683,72.61444147120415,58.6807,-151.3193,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",reduce,180,medium,Stoc peste optim: acoperire 2.4x fata de cererea estimata pe 30 zile.
PEU-HEADLIGHT-H7,ES_MAD,Bec far H7,lighting,Madrid,Spain,South,153.9114,7.329114285714285,8.0887,7.093809523809524,5.75,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,8.571428571428571,173.0,180.0,-14.49,0.6017,0.0526,33.36,297,50,100,50,7,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,297,51.303799999999995,143.0886,40.52330853341937,109.3925,-187.60750000000002,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-OIL-FILTER,ES_MAD,Filtru ulei,maintenance,Madrid,Spain,South,168.8434,8.040161904761906,8.5294,7.093809523809524,5.75,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428571428571429,191.0,198.0,-14.73,0.1124,0.0115,34.93,478,85,170,85,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,478,56.281133333333344,309.1566,59.45153172417657,149.81053333333335,-328.18946666666665,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-HEADLIGHT-H7,EE_TLL,Bec far H7,lighting,Tallinn,Estonia,Nordic,167.4528,7.973942857142857,8.6516,-5.933333333333333,-7.29,-4.45,0,21,17,0,0,0,0,3,21,0,21,21,21,9.357142857142858,185.0,196.5,-14.78,0.6324,0.3111,41.06,293,50,100,50,7,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,293,55.8176,125.5472,36.74467807263755,114.4692,-178.5308,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-HEADLIGHT-H7,NL_AMS,Bec far H7,lighting,Amsterdam,Netherlands,West,163.1082,7.767057142857143,8.5433,2.947142857142857,1.6,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,9.125,183.0,191.625,-14.88,0.6236,0.1084,36.0,293,50,100,50,7,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,293,54.369400000000006,129.8918,37.723420452240724,112.91270000000002,-180.08729999999997,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-OIL-5W30-5L,IT_MIL,Ulei motor 5W30 5L,maintenance,Milan,Italy,South,147.6995,7.033309523809524,7.7107,5.016190476190476,3.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,8.267857142857142,170.0,173.625,-14.93,0.1127,0.0209,50.86,407,70,140,70,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,407,49.23316666666667,259.3005,57.86748624594389,126.94386666666668,-280.0561333333333,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-HEADLIGHT-H7,DE_BER,Bec far H7,lighting,Berlin,Germany,Central,158.7526,7.559647619047619,8.4003,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,8.892857142857142,177.0,186.75,-14.99,0.6137,0.1651,35.83,295,50,100,50,7,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,295,52.91753333333334,136.2474,39.022977768663104,111.31783333333334,-183.68216666666666,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-COOLANT-PREMIX,CZ_PRG,Lichid racire premix 5L,coolant,Prague,Czechia,Central,152.8905,7.2805,8.0758,-1.0623809523809524,-2.47,0.02,0,21,0,0,0,0,0,3,21,0,21,21,21,8.571428571428571,167.0,180.0,-15.06,0.8491,0.4202,53.66,228,30,60,30,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,228,101.92699999999999,75.1095,31.316526156647736,140.00279999999998,-87.99720000000002,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-OIL-5W30-5L,SE_STO,Ulei motor 5W30 5L,maintenance,Stockholm,Sweden,Nordic,159.1941,7.580671428571428,8.2455,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,8.928571428571429,183.0,187.5,-15.1,0.1006,0.0,42.58,401,70,140,70,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,401,53.064699999999995,241.8059,52.89768206955331,131.31019999999998,-269.6898,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-WIPER-650,CZ_PRG,Stergatoare fata 650mm,wipers,Prague,Czechia,Central,182.6563,8.697919047619047,9.9009,-1.0623809523809524,-2.47,0.02,0,21,0,0,0,0,0,3,21,0,21,21,21,10.25,218.0,215.25,-15.14,0.6792,0.1437,50.88,270,40,80,40,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,270,182.6563,87.34370000000001,31.041904101418975,232.5572,-37.442800000000005,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-OIL-FILTER,NL_AMS,Filtru ulei,maintenance,Amsterdam,Netherlands,West,175.5708,8.360514285714284,9.2278,2.947142857142857,1.6,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,9.875,201.0,207.375,-15.34,0.1113,0.0,30.38,473,85,170,85,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,473,58.52359999999999,297.42920000000004,56.57546022411094,152.7514,-320.2486,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-OIL-FILTER,FR_PAR,Filtru ulei,maintenance,Paris,France,West,182.2258,8.677419047619047,9.7787,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.267857142857142,211.0,215.625,-15.49,0.1254,0.0,33.46,471,85,170,85,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,471,60.74193333333333,288.7742,54.27880607545734,155.5206333333333,-315.4793666666667,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-CABIN-CARBON,DK_CPH,Filtru habitaclu cu carbon,filters,Copenhagen,Denmark,North_Central,107.3933,5.113966666666666,5.5448,1.08,-0.06,2.6,0,16,0,0,0,0,0,0,16,0,16,16,16,6.053571428571429,119.0,127.125,-15.52,1.1771,0.2572,65.67,338,45,90,45,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,338,51.13966666666666,230.6067,66.09349570258657,101.68446666666667,-236.31553333333335,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-OIL-FILTER,SE_STO,Filtru ulei,maintenance,Stockholm,Sweden,Nordic,184.2494,8.773780952380953,10.7739,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,10.392857142857142,213.0,218.25,-15.58,0.1203,0.0,34.18,469,85,170,85,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,469,61.41646666666667,284.75059999999996,53.454713434350495,157.19036666666668,-311.8096333333333,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-OIL-5W30-5L,NL_AMS,Ulei motor 5W30 5L,maintenance,Amsterdam,Netherlands,West,149.6999,7.128566666666667,7.9381,2.947142857142857,1.6,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,8.446428571428571,174.0,177.375,-15.6,0.1125,0.0,45.03,403,70,140,70,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,403,49.89996666666667,253.3001,56.533095966029265,127.83806666666668,-275.1619333333333,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-WIPER-650,DE_BER,Stergatoare fata 650mm,wipers,Berlin,Germany,Central,183.7918,8.751990476190477,10.5566,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,10.375,210.0,217.875,-15.64,0.6839,0.1331,52.13,265,40,80,40,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,265,183.7918,81.2082,30.27882290801178,234.3484,-30.651600000000002,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
