date,location_id,temperature_c,rain_mm,snow_cm,temp_change_1d_c,temp_change_3d_c,abs_temp_change_3d_c,cold_snap_flag,heatwave_flag,weather_spike_flag,temperature_drop_flag,temperature_rise_flag,fuel_price_eur_l,mobility_index
2025-01-18,IT_MIL,5.0,0.9,0.0,0.0,-0.1,0.1,0,0,0,0,0,1.66,0.964
2025-01-19,IT_MIL,5.3,1.3,0.0,0.3,0.2,0.2,0,0,0,0,0,1.66,0.965
2025-01-20,IT_MIL,5.1,0.9,0.0,-0.2,0.1,0.1,0,0,0,0,0,1.66,0.967
2025-01-21,IT_MIL,5.1,1.2,0.0,0.0,0.1,0.1,0,0,0,0,0,1.66,0.968
2025-01-22,IT_MIL,5.1,0.9,0.0,0.0,-0.2,0.2,0,0,0,0,0,1.66,0.969
2025-01-23,IT_MIL,5.1,1.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1.67,0.97
2025-01-24,IT_MIL,4.9,1.3,0.0,-0.2,-0.2,0.2,0,0,0,0,0,1.67,0.972
2025-01-25,IT_MIL,5.0,1.1,0.0,0.1,-0.1,0.1,0,0,0,0,0,1.67,0.973
2025-01-26,IT_MIL,4.9,1.5,0.0,-0.1,-0.2,0.2,0,0,0,0,0,1.67,0.974
2025-01-27,IT_MIL,5.0,1.5,0.0,0.1,0.1,0.1,0,0,0,0,0,1.67,0.976
2025-01-28,IT_MIL,5.0,1.2,0.0,0.0,0.0,0.0,0,0,0,0,0,1.67,0.977
2025-01-29,IT_MIL,4.9,1.2,0.0,-0.1,0.0,0.0,0,0,0,0,0,1.67,0.978
2025-01-30,IT_MIL,4.8,1.3,0.0,-0.1,-0.2,0.2,0,0,0,0,0,1.67,0.98
2025-01-31,IT_MIL,5.1,1.2,0.0,0.3,0.1,0.1,0,0,0,0,0,1.67,0.981
2025-02-01,IT_MIL,5.2,1.1,0.0,0.1,0.3,0.3,0,0,0,0,0,1.67,0.982
2025-02-02,IT_MIL,5.5,1.1,0.0,0.3,0.7,0.7,0,0,0,0,0,1.67,0.984
2025-02-03,IT_MIL,5.8,0.9,0.0,0.3,0.7,0.7,0,0,0,0,0,1.67,0.985
2025-02-04,IT_MIL,5.8,1.1,0.0,0.0,0.6,0.6,0,0,0,0,0,1.67,0.986
2025-02-05,IT_MIL,5.9,1.4,0.0,0.1,0.4,0.4,0,0,0,0,0,1.67,0.988
2025-02-06,IT_MIL,5.8,1.5,0.0,-0.1,0.0,0.0,0,0,0,0,0,1.67,0.989
2025-02-07,IT_MIL,5.7,1.2,0.0,-0.1,-0.1,0.1,0,0,0,0,0,1.67,0.99
2025-02-08,IT_MIL,5.9,1.3,0.0,0.2,0.0,0.0,0,0,0,0,0,1.67,0.992
2025-02-09,IT_MIL,6.0,1.0,0.0,0.1,0.2,0.2,0,0,0,0,0,1.68,0.993
2025-02-10,IT_MIL,6.1,0.9,0.0,0.1,0.4,0.4,0,0,0,0,0,1.68,0.994
2025-02-11,IT_MIL,6.3,1.0,0.0,0.2,0.4,0.4,0,0,0,0,0,1.68,0.996
2025-02-12,IT_MIL,6.4,0.5,0.0,0.1,0.4,0.4,0,0,0,0,0,1.68,0.997
2025-02-13,IT_MIL,6.6,0.9,0.0,0.2,0.5,0.5,0,0,0,0,0,1.68,0.999
2025-02-14,IT_MIL,7.1,1.4,0.0,0.5,0.8,0.8,0,0,0,0,0,1.68,1.0
2025-02-15,IT_MIL,6.9,1.7,0.0,-0.2,0.5,0.5,0,0,0,0,0,1.68,1.001
2025-02-16,IT_MIL,7.1,0.8,0.0,0.2,0.5,0.5,0,0,0,0,0,1.68,1.003
2025-02-17,IT_MIL,7.1,1.6,0.0,0.0,0.0,0.0,0,0,0,0,0,1.68,1.004
2025-02-18,IT_MIL,7.0,1.2,0.0,-0.1,0.1,0.1,0,0,0,0,0,1.68,1.006
2025-02-19,IT_MIL,6.9,1.2,0.0,-0.1,-0.2,0.2,0,0,0,0,0,1.68,1.007
2025-02-20,IT_MIL,7.1,0.9,0.0,0.2,0.0,0.0,0,0,0,0,0,1.68,1.008
2025-02-21,IT_MIL,7.3,1.0,0.0,0.2,0.3,0.3,0,0,0,0,0,1.68,1.01
2025-02-22,IT_MIL,7.6,1.0,0.0,0.3,0.7,0.7,0,0,0,0,0,1.68,1.011
2025-02-23,IT_MIL,7.7,1.3,0.0,0.1,0.6,0.6,0,0,0,0,0,1.68,1.012
2025-02-24,IT_MIL,7.9,1.6,0.0,0.2,0.6,0.6,0,0,0,0,0,1.68,1.014
2025-02-25,IT_MIL,7.9,1.0,0.0,0.0,0.3,0.3,0,0,0,0,0,1.68,1.015
2025-02-26,IT_MIL,7.9,1.2,0.0,0.0,0.2,0.2,0,0,0,0,0,1.68,1.016
2025-02-27,IT_MIL,7.9,1.4,0.0,0.0,0.0,0.0,0,0,0,0,0,1.68,1.018
2025-02-28,IT_MIL,8.2,1.3,0.0,0.3,0.3,0.3,0,0,0,0,0,1.68,1.019
2025-03-01,IT_MIL,8.3,3.2,0.0,0.1,0.4,0.4,0,0,0,0,0,1.68,1.02
2025-03-02,IT_MIL,8.6,2.7,0.0,0.3,0.7,0.7,0,0,0,0,0,1.68,1.022
2025-03-03,IT_MIL,8.9,2.7,0.0,0.3,0.7,0.7,0,0,0,0,0,1.69,1.023
2025-03-04,IT_MIL,8.9,2.8,0.0,0.0,0.6,0.6,0,0,0,0,0,1.69,1.024
2025-03-05,IT_MIL,9.1,2.9,0.0,0.2,0.5,0.5,0,0,0,0,0,1.69,1.026
2025-03-06,IT_MIL,9.2,3.3,0.0,0.1,0.3,0.3,0,0,0,0,0,1.69,1.027
2025-03-07,IT_MIL,9.3,3.2,0.0,0.1,0.4,0.4,0,0,0,0,0,1.69,1.028
2025-03-08,IT_MIL,9.5,3.7,0.0,0.2,0.4,0.4,0,0,1,0,0,1.69,1.03
2025-03-09,IT_MIL,9.5,3.2,0.0,0.0,0.3,0.3,0,0,0,0,0,1.69,1.031
2025-03-10,IT_MIL,9.6,2.8,0.0,0.1,0.3,0.3,0,0,0,0,0,1.69,1.032
2025-03-11,IT_MIL,9.8,2.8,0.0,0.2,0.3,0.3,0,0,0,0,0,1.69,1.033
2025-03-12,IT_MIL,9.7,2.9,0.0,-0.1,0.2,0.2,0,0,0,0,0,1.69,1.035
2025-03-13,IT_MIL,10.0,2.7,0.0,0.3,0.4,0.4,0,0,0,0,0,1.69,1.036
2025-03-14,IT_MIL,10.4,3.1,0.0,0.4,0.6,0.6,0,0,0,0,0,1.69,1.037
2025-03-15,IT_MIL,10.6,3.2,0.0,0.2,0.9,0.9,0,0,0,0,0,1.69,1.038
2025-03-16,IT_MIL,10.8,3.0,0.0,0.2,0.8,0.8,0,0,0,0,0,1.69,1.04
2025-03-17,IT_MIL,11.0,3.3,0.0,0.2,0.6,0.6,0,0,0,0,0,1.69,1.041
2025-03-18,IT_MIL,11.0,2.8,0.0,0.0,0.4,0.4,0,0,0,0,0,1.69,1.042
2025-03-19,IT_MIL,11.1,2.8,0.0,0.1,0.3,0.3,0,0,0,0,0,1.69,1.043
2025-03-20,IT_MIL,11.3,3.1,0.0,0.2,0.3,0.3,0,0,0,0,0,1.69,1.044
2025-03-21,IT_MIL,11.5,3.1,0.0,0.2,0.5,0.5,0,0,0,0,0,1.69,1.045
2025-03-22,IT_MIL,11.8,3.4,0.0,0.3,0.7,0.7,0,0,0,0,0,1.69,1.046
2025-03-23,IT_MIL,12.1,3.4,0.0,0.3,0.8,0.8,0,0,0,0,0,1.69,1.048
2025-03-24,IT_MIL,12.2,3.3,0.0,0.1,0.7,0.7,0,0,0,0,0,1.69,1.049
2025-03-25,IT_MIL,12.5,3.0,0.0,0.3,0.7,0.7,0,0,0,0,0,1.69,1.05
2025-03-26,IT_MIL,12.7,2.8,0.0,0.2,0.6,0.6,0,0,0,0,0,1.69,1.051
2025-03-27,IT_MIL,12.9,2.8,0.0,0.2,0.7,0.7,0,0,0,0,0,1.69,1.052
2025-03-28,IT_MIL,13.1,2.9,0.0,0.2,0.6,0.6,0,0,0,0,0,1.69,1.053
2025-03-29,IT_MIL,13.4,2.9,0.0,0.3,0.7,0.7,0,0,0,0,0,1.69,1.054
2025-03-30,IT_MIL,13.4,3.2,0.0,0.0,0.5,0.5,0,0,0,0,0,1.69,1.055
2025-03-31,IT_MIL,13.6,3.3,0.0,0.2,0.5,0.5,0,0,0,0,0,1.69,1.056
2025-04-01,IT_MIL,13.6,2.8,0.0,0.0,0.2,0.2,0,0,0,0,0,1.69,1.057
2025-04-02,IT_MIL,13.7,3.2,0.0,0.1,0.3,0.3,0,0,0,0,0,1.69,1.058
2025-04-03,IT_MIL,13.9,3.0,0.0,0.2,0.3,0.3,0,0,0,0,0,1.69,1.059
2025-04-04,IT_MIL,14.5,3.2,0.0,0.6,0.9,0.9,0,0,0,0,0,1.69,1.06
2025-04-05,IT_MIL,14.8,2.8,0.0,0.3,1.1,1.1,0,0,0,0,0,1.69,1.061
2025-04-06,IT_MIL,15.1,3.0,0.0,0.3,1.2,1.2,0,0,0,0,0,1.69,1.062
2025-04-07,IT_MIL,15.3,3.5,0.0,0.2,0.8,0.8,0,0,1,0,0,1.69,1.062
2025-04-08,IT_MIL,15.5,2.8,0.0,0.2,0.7,0.7,0,0,0,0,0,1.69,1.063
2025-04-09,IT_MIL,15.7,2.8,0.0,0.2,0.6,0.6,0,0,0,0,0,1.69,1.064
2025-04-10,IT_MIL,15.8,3.1,0.0,0.1,0.5,0.5,0,0,0,0,0,1.69,1.065
2025-04-11,IT_MIL,16.1,2.9,0.0,0.3,0.6,0.6,0,0,0,0,0,1.69,1.066
2025-04-12,IT_MIL,16.5,3.2,0.0,0.4,0.8,0.8,0,0,0,0,0,1.69,1.066
2025-04-13,IT_MIL,16.8,3.1,0.0,0.3,1.0,1.0,0,0,0,0,0,1.69,1.067
2025-04-14,IT_MIL,17.0,3.1,0.0,0.2,0.9,0.9,0,0,0,0,0,1.69,1.068
2025-04-15,IT_MIL,17.1,2.5,0.0,0.1,0.6,0.6,0,0,0,0,0,1.69,1.069
2025-04-16,IT_MIL,17.2,3.0,0.0,0.1,0.4,0.4,0,0,0,0,0,1.69,1.069
2025-04-17,IT_MIL,17.3,3.4,0.0,0.1,0.3,0.3,0,0,0,0,0,1.69,1.07
2025-04-18,IT_MIL,17.4,3.3,0.0,0.1,0.3,0.3,0,0,0,0,0,1.69,1.071
2025-04-19,IT_MIL,17.5,3.0,0.0,0.1,0.3,0.3,0,0,0,0,0,1.69,1.071
2025-04-20,IT_MIL,17.7,3.6,0.0,0.2,0.4,0.4,0,0,1,0,0,1.69,1.072
2025-04-21,IT_MIL,18.1,2.9,0.0,0.4,0.7,0.7,0,0,0,0,0,1.69,1.073
2025-04-22,IT_MIL,18.4,2.8,0.0,0.3,0.9,0.9,0,0,0,0,0,1.69,1.073
2025-04-23,IT_MIL,18.6,2.7,0.0,0.2,0.9,0.9,0,0,0,0,0,1.69,1.074
2025-04-24,IT_MIL,18.8,2.8,0.0,0.2,0.7,0.7,0,0,0,0,0,1.69,1.074
2025-04-25,IT_MIL,19.0,3.2,0.0,0.2,0.6,0.6,0,0,0,0,0,1.69,1.075
2025-04-26,IT_MIL,19.0,3.3,0.0,0.0,0.4,0.4,0,0,0,0,0,1.69,1.075
2025-04-27,IT_MIL,19.2,2.8,0.0,0.2,0.4,0.4,0,0,0,0,0,1.69,1.076
2025-04-28,IT_MIL,19.4,3.1,0.0,0.2,0.4,0.4,0,0,0,0,0,1.69,1.076
2025-04-29,IT_MIL,19.8,3.2,0.0,0.4,0.8,0.8,0,0,0,0,0,1.69,1.076
2025-04-30,IT_MIL,20.1,2.7,0.0,0.3,0.9,0.9,0,0,0,0,0,1.69,1.077
2025-05-01,IT_MIL,20.4,0.9,0.0,0.3,1.0,1.0,0,0,0,0,0,1.68,1.077
2025-05-02,IT_MIL,20.5,1.2,0.0,0.1,0.7,0.7,0,0,0,0,0,1.68,1.078
2025-05-03,IT_MIL,20.8,1.2,0.0,0.3,0.7,0.7,0,0,0,0,0,1.68,1.078
2025-05-04,IT_MIL,20.9,1.4,0.0,0.1,0.5,0.5,0,0,0,0,0,1.68,1.078
2025-05-05,IT_MIL,21.1,1.1,0.0,0.2,0.6,0.6,0,0,0,0,0,1.68,1.079
2025-05-06,IT_MIL,21.2,1.4,0.0,0.1,0.4,0.4,0,0,0,0,0,1.68,1.079
2025-05-07,IT_MIL,21.4,0.9,0.0,0.2,0.5,0.5,0,0,0,0,0,1.68,1.079
2025-05-08,IT_MIL,21.8,1.1,0.0,0.4,0.7,0.7,0,0,0,0,0,1.68,1.079
2025-05-09,IT_MIL,22.0,1.3,0.0,0.2,0.8,0.8,0,0,0,0,0,1.68,1.079
2025-05-10,IT_MIL,22.3,0.9,0.0,0.3,0.9,0.9,0,0,0,0,0,1.68,1.08
2025-05-11,IT_MIL,22.4,0.7,0.0,0.1,0.6,0.6,0,0,0,0,0,1.68,1.08
2025-05-12,IT_MIL,22.9,1.0,0.0,0.5,0.9,0.9,0,0,0,0,0,1.68,1.08
2025-05-13,IT_MIL,22.9,1.2,0.0,0.0,0.6,0.6,0,0,0,0,0,1.68,1.08
2025-05-14,IT_MIL,23.1,1.3,0.0,0.2,0.7,0.7,0,0,0,0,0,1.68,1.08
2025-05-15,IT_MIL,23.3,1.2,0.0,0.2,0.4,0.4,0,0,0,0,0,1.68,1.08
2025-05-16,IT_MIL,23.6,1.6,0.0,0.3,0.7,0.7,0,0,0,0,0,1.68,1.08
2025-05-17,IT_MIL,23.6,1.6,0.0,0.0,0.5,0.5,0,0,0,0,0,1.68,1.08
2025-05-18,IT_MIL,23.8,1.2,0.0,0.2,0.5,0.5,0,0,0,0,0,1.68,1.08
2025-05-19,IT_MIL,24.0,1.2,0.0,0.2,0.4,0.4,0,0,0,0,0,1.68,1.08
2025-05-20,IT_MIL,24.1,0.7,0.0,0.1,0.5,0.5,0,0,0,0,0,1.68,1.08
2025-05-21,IT_MIL,24.3,1.2,0.0,0.2,0.5,0.5,0,0,0,0,0,1.68,1.08
2025-05-22,IT_MIL,24.6,1.3,0.0,0.3,0.6,0.6,0,0,0,0,0,1.68,1.08
2025-05-23,IT_MIL,24.6,1.4,0.0,0.0,0.5,0.5,0,0,0,0,0,1.68,1.079
2025-05-24,IT_MIL,24.7,0.9,0.0,0.1,0.4,0.4,0,0,0,0,0,1.67,1.079
2025-05-25,IT_MIL,24.9,1.6,0.0,0.2,0.3,0.3,0,0,0,0,0,1.67,1.079
2025-05-26,IT_MIL,25.0,1.6,0.0,0.1,0.4,0.4,0,0,0,0,0,1.67,1.079
2025-05-27,IT_MIL,25.0,1.3,0.0,0.0,0.3,0.3,0,0,0,0,0,1.67,1.079
2025-05-28,IT_MIL,25.2,1.2,0.0,0.2,0.3,0.3,0,0,0,0,0,1.67,1.078
2025-05-29,IT_MIL,25.3,1.1,0.0,0.1,0.3,0.3,0,0,0,0,0,1.67,1.078
2025-05-30,IT_MIL,25.5,1.5,0.0,0.2,0.5,0.5,0,0,0,0,0,1.67,1.078
2025-05-31,IT_MIL,25.6,1.4,0.0,0.1,0.4,0.4,0,0,0,0,0,1.67,1.077
2025-06-01,IT_MIL,25.9,1.2,0.0,0.3,0.6,0.6,0,0,0,0,0,1.67,1.077
2025-06-02,IT_MIL,26.1,1.1,0.0,0.2,0.6,0.6,0,0,0,0,0,1.67,1.077
2025-06-03,IT_MIL,26.3,1.1,0.0,0.2,0.7,0.7,0,0,0,0,0,1.67,1.076
2025-06-04,IT_MIL,26.2,1.5,0.0,-0.1,0.3,0.3,0,0,0,0,0,1.67,1.076
2025-06-05,IT_MIL,26.5,1.4,0.0,0.3,0.4,0.4,0,0,0,0,0,1.67,1.075
2025-06-06,IT_MIL,26.6,1.4,0.0,0.1,0.3,0.3,0,0,0,0,0,1.67,1.075
2025-06-07,IT_MIL,26.7,1.1,0.0,0.1,0.5,0.5,0,0,0,0,0,1.67,1.074
2025-06-08,IT_MIL,26.8,1.1,0.0,0.1,0.3,0.3,0,0,0,0,0,1.67,1.074
2025-06-09,IT_MIL,27.1,1.3,0.0,0.3,0.5,0.5,0,1,0,0,0,1.67,1.073
2025-06-10,IT_MIL,27.0,1.1,0.0,-0.1,0.3,0.3,0,1,0,0,0,1.66,1.073
2025-06-11,IT_MIL,27.3,1.1,0.0,0.3,0.5,0.5,0,1,0,0,0,1.66,1.072
2025-06-12,IT_MIL,27.5,0.9,0.0,0.2,0.4,0.4,0,1,0,0,0,1.66,1.072
2025-06-13,IT_MIL,27.8,0.8,0.0,0.3,0.8,0.8,0,1,0,0,0,1.66,1.071
2025-06-14,IT_MIL,27.9,1.4,0.0,0.1,0.6,0.6,0,1,0,0,0,1.66,1.07
2025-06-15,IT_MIL,28.1,1.3,0.0,0.2,0.6,0.6,0,1,0,0,0,1.66,1.07
2025-06-16,IT_MIL,28.2,1.6,0.0,0.1,0.4,0.4,0,1,0,0,0,1.66,1.069
2025-06-17,IT_MIL,28.3,1.0,0.0,0.1,0.4,0.4,0,1,0,0,0,1.66,1.068
2025-06-18,IT_MIL,32.4,0.9,0.0,4.1,4.3,4.3,0,1,1,0,1,1.66,1.068
2025-06-19,IT_MIL,32.5,1.1,0.0,0.1,4.3,4.3,0,1,1,0,1,1.66,1.067
2025-06-20,IT_MIL,32.6,1.2,0.0,0.1,4.3,4.3,0,1,1,0,1,1.66,1.066
2025-06-21,IT_MIL,32.8,1.3,0.0,0.2,0.4,0.4,0,1,0,0,0,1.66,1.065
2025-06-22,IT_MIL,32.9,1.2,0.0,0.1,0.4,0.4,0,1,0,0,0,1.66,1.065
2025-06-23,IT_MIL,33.1,0.8,0.0,0.2,0.5,0.5,0,1,0,0,0,1.66,1.064
2025-06-24,IT_MIL,33.2,1.3,0.0,0.1,0.4,0.4,0,1,0,0,0,1.66,1.063
2025-06-25,IT_MIL,29.2,1.4,0.0,-4.0,-3.7,3.7,1,1,1,1,0,1.65,1.062
2025-06-26,IT_MIL,29.3,1.2,0.0,0.1,-3.8,3.8,1,1,1,1,0,1.65,1.061
2025-06-27,IT_MIL,29.2,1.3,0.0,-0.1,-4.0,4.0,1,1,1,1,0,1.65,1.06
2025-06-28,IT_MIL,29.2,1.4,0.0,0.0,0.0,0.0,0,1,0,0,0,1.65,1.059
2025-06-29,IT_MIL,29.3,1.1,0.0,0.1,0.0,0.0,0,1,0,0,0,1.65,1.058
2025-06-30,IT_MIL,29.4,1.3,0.0,0.1,0.2,0.2,0,1,0,0,0,1.65,1.057
2025-07-01,IT_MIL,29.5,1.2,0.0,0.1,0.3,0.3,0,1,0,0,0,1.65,1.116
2025-07-02,IT_MIL,29.6,1.2,0.0,0.1,0.3,0.3,0,1,0,0,0,1.65,1.115
2025-07-03,IT_MIL,29.6,1.6,0.0,0.0,0.2,0.2,0,1,0,0,0,1.65,1.114
2025-07-04,IT_MIL,29.6,1.2,0.0,0.0,0.1,0.1,0,1,0,0,0,1.65,1.113
2025-07-05,IT_MIL,29.7,0.9,0.0,0.1,0.1,0.1,0,1,0,0,0,1.65,1.112
2025-07-06,IT_MIL,29.7,1.0,0.0,0.0,0.1,0.1,0,1,0,0,0,1.65,1.111
2025-07-07,IT_MIL,29.7,1.1,0.0,0.0,0.1,0.1,0,1,0,0,0,1.65,1.11
2025-07-08,IT_MIL,29.8,1.2,0.0,0.1,0.1,0.1,0,1,0,0,0,1.65,1.109
2025-07-09,IT_MIL,29.8,1.1,0.0,0.0,0.1,0.1,0,1,0,0,0,1.64,1.108
2025-07-10,IT_MIL,34.7,1.4,0.0,4.9,5.0,5.0,0,1,1,0,1,1.64,1.107
2025-07-11,IT_MIL,34.7,1.6,0.0,0.0,4.9,4.9,0,1,1,0,1,1.64,1.106
2025-07-12,IT_MIL,34.8,1.6,0.0,0.1,5.0,5.0,0,1,1,0,1,1.64,1.105
2025-07-13,IT_MIL,34.9,1.0,0.0,0.1,0.2,0.2,0,1,0,0,0,1.64,1.104
2025-07-14,IT_MIL,35.0,1.3,0.0,0.1,0.3,0.3,0,1,0,0,0,1.64,1.102
2025-07-15,IT_MIL,35.1,1.5,0.0,0.1,0.3,0.3,0,1,0,0,0,1.64,1.101
2025-07-16,IT_MIL,35.3,1.4,0.0,0.2,0.4,0.4,0,1,0,0,0,1.64,1.1
2025-07-17,IT_MIL,35.1,1.3,0.0,-0.2,0.1,0.1,0,1,0,0,0,1.64,1.099
2025-07-18,IT_MIL,30.2,0.6,0.0,-4.9,-4.9,4.9,1,1,1,1,0,1.64,1.098
2025-07-19,IT_MIL,30.3,1.2,0.0,0.1,-5.0,5.0,1,1,1,1,0,1.64,1.096
2025-07-20,IT_MIL,30.3,1.7,0.0,0.0,-4.8,4.8,1,1,1,1,0,1.64,1.095
2025-07-21,IT_MIL,30.0,1.4,0.0,-0.3,-0.2,0.2,0,1,0,0,0,1.64,1.094
2025-07-22,IT_MIL,30.1,1.2,0.0,0.1,-0.2,0.2,0,1,0,0,0,1.64,1.093
2025-07-23,IT_MIL,30.1,1.1,0.0,0.0,-0.2,0.2,0,1,0,0,0,1.64,1.091
2025-07-24,IT_MIL,30.0,1.2,0.0,-0.1,0.0,0.0,0,1,0,0,0,1.63,1.09
2025-07-25,IT_MIL,30.0,1.1,0.0,0.0,-0.1,0.1,0,1,0,0,0,1.63,1.089
2025-07-26,IT_MIL,30.0,1.7,0.0,0.0,-0.1,0.1,0,1,0,0,0,1.63,1.088
2025-07-27,IT_MIL,30.0,1.1,0.0,0.0,0.0,0.0,0,1,0,0,0,1.63,1.086
2025-07-28,IT_MIL,29.9,0.7,0.0,-0.1,-0.1,0.1,0,1,0,0,0,1.63,1.085
2025-07-29,IT_MIL,29.9,0.9,0.0,0.0,-0.1,0.1,0,1,0,0,0,1.63,1.084
2025-07-30,IT_MIL,29.9,0.7,0.0,0.0,-0.1,0.1,0,1,0,0,0,1.63,1.082
2025-07-31,IT_MIL,29.9,0.6,0.0,0.0,0.0,0.0,0,1,0,0,0,1.63,1.081
2025-08-01,IT_MIL,29.8,1.0,0.0,-0.1,-0.1,0.1,0,1,0,0,0,1.63,1.08
2025-08-02,IT_MIL,29.6,1.1,0.0,-0.2,-0.3,0.3,0,1,0,0,0,1.63,1.078
2025-08-03,IT_MIL,29.5,1.1,0.0,-0.1,-0.4,0.4,0,1,0,0,0,1.63,1.077
2025-08-04,IT_MIL,29.2,1.1,0.0,-0.3,-0.6,0.6,0,1,0,0,0,1.63,1.076
2025-08-05,IT_MIL,29.2,1.2,0.0,0.0,-0.4,0.4,0,1,0,0,0,1.63,1.074
2025-08-06,IT_MIL,29.3,1.5,0.0,0.1,-0.2,0.2,0,1,0,0,0,1.63,1.073
2025-08-07,IT_MIL,29.5,1.5,0.0,0.2,0.3,0.3,0,1,0,0,0,1.63,1.072
2025-08-08,IT_MIL,29.4,1.3,0.0,-0.1,0.2,0.2,0,1,0,0,0,1.63,1.07
2025-08-09,IT_MIL,29.3,1.1,0.0,-0.1,0.0,0.0,0,1,0,0,0,1.63,1.069
2025-08-10,IT_MIL,29.3,1.5,0.0,0.0,-0.2,0.2,0,1,0,0,0,1.62,1.068
2025-08-11,IT_MIL,29.0,1.1,0.0,-0.3,-0.4,0.4,0,1,0,0,0,1.62,1.066
2025-08-12,IT_MIL,28.8,1.7,0.0,-0.2,-0.5,0.5,0,1,0,0,0,1.62,1.065
2025-08-13,IT_MIL,28.5,1.5,0.0,-0.3,-0.8,0.8,0,1,0,0,0,1.62,1.063
2025-08-14,IT_MIL,28.4,1.3,0.0,-0.1,-0.6,0.6,0,1,0,0,0,1.62,1.062
2025-08-15,IT_MIL,28.4,0.8,0.0,0.0,-0.4,0.4,0,1,0,0,0,1.62,1.061
2025-08-16,IT_MIL,28.3,1.0,0.0,-0.1,-0.2,0.2,0,1,0,0,0,1.62,1.059
2025-08-17,IT_MIL,28.1,1.0,0.0,-0.2,-0.3,0.3,0,1,0,0,0,1.62,1.058
2025-08-18,IT_MIL,28.2,0.8,0.0,0.1,-0.2,0.2,0,1,0,0,0,1.62,1.057
2025-08-19,IT_MIL,28.1,1.1,0.0,-0.1,-0.2,0.2,0,1,0,0,0,1.62,1.055
2025-08-20,IT_MIL,27.9,1.2,0.0,-0.2,-0.2,0.2,0,1,0,0,0,1.62,1.054
2025-08-21,IT_MIL,27.8,1.2,0.0,-0.1,-0.4,0.4,0,1,0,0,0,1.62,1.052
2025-08-22,IT_MIL,27.8,1.3,0.0,0.0,-0.3,0.3,0,1,0,0,0,1.62,1.051
2025-08-23,IT_MIL,27.6,1.2,0.0,-0.2,-0.3,0.3,0,1,0,0,0,1.62,1.05
2025-08-24,IT_MIL,27.5,1.0,0.0,-0.1,-0.3,0.3,0,1,0,0,0,1.62,1.048
2025-08-25,IT_MIL,27.2,1.3,0.0,-0.3,-0.6,0.6,0,1,0,0,0,1.62,1.047
2025-08-26,IT_MIL,27.2,1.0,0.0,0.0,-0.4,0.4,0,1,0,0,0,1.62,1.046
2025-08-27,IT_MIL,26.9,1.2,0.0,-0.3,-0.6,0.6,0,0,0,0,0,1.62,1.044
2025-08-28,IT_MIL,26.8,0.9,0.0,-0.1,-0.4,0.4,0,0,0,0,0,1.62,1.043
2025-08-29,IT_MIL,26.7,1.5,0.0,-0.1,-0.5,0.5,0,0,0,0,0,1.62,1.042
2025-08-30,IT_MIL,26.7,1.4,0.0,0.0,-0.2,0.2,0,0,0,0,0,1.62,1.04
2025-08-31,IT_MIL,26.5,1.0,0.0,-0.2,-0.3,0.3,0,0,0,0,0,1.62,1.039
2025-09-01,IT_MIL,26.4,1.1,0.0,-0.1,-0.3,0.3,0,0,0,0,0,1.62,0.978
2025-09-02,IT_MIL,26.2,1.4,0.0,-0.2,-0.5,0.5,0,0,0,0,0,1.61,0.976
2025-09-03,IT_MIL,25.9,1.4,0.0,-0.3,-0.6,0.6,0,0,0,0,0,1.61,0.975
2025-09-04,IT_MIL,25.8,1.0,0.0,-0.1,-0.6,0.6,0,0,0,0,0,1.61,0.974
2025-09-05,IT_MIL,25.7,1.2,0.0,-0.1,-0.5,0.5,0,0,0,0,0,1.61,0.972
2025-09-06,IT_MIL,25.7,1.6,0.0,0.0,-0.2,0.2,0,0,0,0,0,1.61,0.971
2025-09-07,IT_MIL,25.6,1.2,0.0,-0.1,-0.2,0.2,0,0,0,0,0,1.61,0.97
2025-09-08,IT_MIL,25.5,1.0,0.0,-0.1,-0.2,0.2,0,0,0,0,0,1.61,0.969
2025-09-09,IT_MIL,25.4,1.1,0.0,-0.1,-0.3,0.3,0,0,0,0,0,1.61,0.967
2025-09-10,IT_MIL,25.3,1.4,0.0,-0.1,-0.3,0.3,0,0,0,0,0,1.61,0.966
2025-09-11,IT_MIL,25.0,1.2,0.0,-0.3,-0.5,0.5,0,0,0,0,0,1.61,0.965
2025-09-12,IT_MIL,24.9,0.9,0.0,-0.1,-0.5,0.5,0,0,0,0,0,1.61,0.964
2025-09-13,IT_MIL,24.8,1.5,0.0,-0.1,-0.5,0.5,0,0,0,0,0,1.61,0.962
2025-09-14,IT_MIL,24.4,1.3,0.0,-0.4,-0.6,0.6,0,0,0,0,0,1.61,0.961
2025-09-15,IT_MIL,24.0,1.0,0.0,-0.4,-0.9,0.9,0,0,0,0,0,1.61,0.96
2025-09-16,IT_MIL,23.8,0.9,0.0,-0.2,-1.0,1.0,0,0,0,0,0,1.61,0.959
2025-09-17,IT_MIL,23.6,0.9,0.0,-0.2,-0.8,0.8,0,0,0,0,0,1.61,0.958
2025-09-18,IT_MIL,23.2,1.6,0.0,-0.4,-0.8,0.8,0,0,0,0,0,1.61,0.956
2025-09-19,IT_MIL,23.0,1.0,0.0,-0.2,-0.8,0.8,0,0,0,0,0,1.61,0.955
